optionsetid,optionvalue,,sort_order
2,"Y791 Orthopaedic devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices",,13448
2,"Y792 Orthopaedic devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices",,13449
2,"Y793 Orthopaedic devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)",,13450
2,"Y798 Orthopaedic devices associated with adverse incidents, miscellaneous devices, NEC",,13451
2,Y80 Physical medicine devices associated with adverse incidents,,13452
2,"Y800 Physical medicine devices associated with adverse incidents, diagnostic and monitoring devices",,13453
2,"Y801 Physical medicine devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices",,13454
2,"Y802 Physical medicine devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices",,13455
2,"Y803 Physical medicine devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)",,13456
2,"Y808 Physical medicine devices associated with adverse incidents, miscellaneous devices, NEC",,13457
2,Y81 General- and plastic-surgery devices associated with adverse incidents,,13458
2,"Y810 General- and plastic-surgery devices associated with adverse incidents, diagnostic and monitoring devices",,13459
2,"Y811 General- and plastic-surgery devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices",,13460
2,"Y812 General- and plastic-surgery devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices",,13461
2,"Y813 General- and plastic-surgery devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)",,13462
2,"Y818 General- and plastic-surgery devices associated with adverse incidents, miscellaneous devices, NEC",,13463
2,Y82 Other and unspecified medical devices associated with adverse incidents,,13464
2,"Y820 Other and unspecified medical devices associated with adverse incidents, diagnostic and monitoring devices",,13465
2,"Y821 Other and unspecified medical devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices",,13466
2,"Y822 Other and unspecified medical devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices",,13467
2,"Y823 Other and unspecified medical devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)",,13468
2,"Y828 Other and unspecified medical devices associated with adverse incidents, miscellaneous devices, NEC",,13469
2,"Y83 Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",,13470
2,Y830 Surgical operation with transplant of whole organ,,13471
2,Y831 Surgical operation with implant of artificial internal device,,13472
2,"Y832 Surgical operation with anastomosis, bypass or graft",,13473
2,Y833 Surgical operation with formation of external stoma,,13474
2,Y834 Other reconstructive surgery,,13475
2,Y835 Amputation of limb(s),,13476
2,Y836 Removal of other organ (partial) (total),,13477
2,Y838 Other surgical procedures,,13478
2,"Y839 Surgical procedure, unspecified",,13479
2,"Y84 Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",,13480
2,Y840 Cardiac catheterization,,13481
2,Y841 Kidney dialysis,,13482
2,Y842 Radiological procedure and radiotherapy,,13483
2,Y843 Shock therapy,,13484
2,Y844 Aspiration of fluid,,13485
2,Y845 Insertion of gastric or duodenal sound,,13486
2,Y846 Urinary catheterization,,13487
2,Y847 Blood-sampling,,13488
2,Y848 Other medical procedures,,13489
2,"Y849 Medical procedure, unspecified",,13490
2,Y85 Sequelae of transport accidents,,13491
2,Y850 Sequelae of motor-vehicle accident,,13492
2,Y859 Sequelae of other and unspecified transport accidents,,13493
2,"Y87 Sequelae of intentional self-harm, assault and events of undetermined intent",,13495
2,Y870 Sequelae of intentional self-harm,,13496
2,Y871 Sequelae of assault,,13497
2,Y872 Sequelae of events of undetermined intent,,13498
2,Y88 Sequelae with surgical and medical care as external cause,,13499
2,"Y880 Sequelae of adverse effects caused by drugs, medicaments and biological substances in therapeutic use",,13500
2,Y881 Sequelae of misadventures to patients during surgical and medical procedures,,13501
2,Y882 Sequelae of adverse incidents associated with medical devices in diagnostic and therapeutic use,,13502
2,"Y883 Sequelae of surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",,13503
2,Y89 Sequelae of other external causes,,13504
2,Y890 Sequelae of legal intervention,,13505
2,Y891 Sequelae of war operations,,13506
2,Y899 Sequelae of unspecified external cause,,13507
2,Y90 Evidence of alcohol involvement determined by blood alcohol level,,13508
2,Y900 Blood alcohol level of less than 20 mg/100 ml,,13509
2,Y901 Blood alcohol level of 20-39 mg/100 ml,,13510
2,Y902 Blood alcohol level of 40-59 mg/100 ml,,13511
2,Y903 Blood alcohol level of 60-79 mg/100 ml,,13512
2,Y904 Blood alcohol level of 80-99 mg/100 ml,,13513
2,Y905 Blood alcohol level of 100-119 mg/100 ml,,13514
2,Y906 Blood alcohol level of 120-199 mg/100 ml,,13515
2,Y907 Blood alcohol level of 200-239 mg/100 ml,,13516
2,Y908 Blood alcohol level of 240 mg/100 ml or more,,13517
2,"Y909 Presence of alcohol in blood, level not specified",,13518
2,Y91 Evidence of alcohol involvement determined by level of intoxication,,13519
2,Y910 Mild alcohol intoxication,,13520
2,Y911 Moderate alcohol intoxication,,13521
2,Y912 Severe alcohol intoxication,,13522
2,Y913 Very severe alcohol intoxication,,13523
2,"Y919 Alcohol involvement, not otherwise specified",,13524
2,Y95 Nosocomial condition,,13525
2,Y96 Work-related condition,,13526
2,Y97 Environmental-pollution-related condition,,13527
2,Y98 Lifestyle-related condition,,13528
2,Z00 General examination and investigation of persons without complaint and reported diagnosis,,13529
2,Z000 General medical examination,,13530
2,Z001 Routine child health examination,,13531
2,Z002 Examination for period of rapid growth in childhood,,13532
2,Z003 Examination for adolescent development state,,13533
2,"Z004 General psychiatric examination, NEC",,13534
2,Z005 Examination of potential donor of organ and tissue,,13535
2,Z006 Examination for normal comparison and control in clinical research programme,,13536
2,Z008 Other general examinations,,13537
2,Z01 Other special examinations and investigations of persons without complaint or reported diagnosis,,13538
2,Z010 Examination of eyes and vision,,13539
2,Z011 Examination of ears and hearing,,13540
2,Z012 Dental examination,,13541
2,Z013 Examination of blood pressure,,13542
2,Z014 Gynaecological examination (general)(routine),,13543
2,Z015 Diagnostic skin and sensitization tests,,13544
2,"Z016 Radiological examination, NEC",,13545
2,Z017 Laboratory examination,,13546
2,Z018 Other specified special examinations,,13547
2,"Z019 Special examination, unspecified",,13548
2,Z02 Examination and encounter for administrative purposes,,13549
2,Z020 Examination for admission to educational institution,,13550
2,Z021 Pre-employment examination,,13551
2,Z022 Examination for admission to residential institutions,,13552
2,Z023 Examination for recruitment to armed forces,,13553
2,Z024 Examination for driving licence,,13554
2,Z025 Examination for participation in sport,,13555
2,Z026 Examination for insurance purposes,,13556
2,Z027 Issue of medical certificate,,13557
2,Z028 Other examinations for administrative purposes,,13558
2,"Z029 Examination for administrative purposes, unspecified",,13559
2,Z03 Medical observation and evaluation for suspected diseases and conditions,,13560
2,Z030 Observation for suspected tuberculosis,,13561
2,Z031 Observation for suspected malignant neoplasm,,13562
2,Z032 Observation for suspected mental and behavioural disorders,,13563
2,Z033 Observation for suspected nervous system disorder,,13564
2,Z034 Observation for suspected myocardial infarction,,13565
2,Z035 Observation for other suspected cardiovascular diseases,,13566
2,Z036 Observation for suspected toxic effect from ingested substance,,13567
2,Z038 Observation for other suspected diseases and conditions,,13568
2,"Z039 Observation for suspected disease or condition, unspecified",,13569
2,Z04 Examination and observation for other reasons,,13570
2,Z040 Blood-alcohol and blood-drug test,,13571
2,Z041 Examination and observation following transport accident,,13572
2,Z042 Examination and observation following work accident,,13573
2,Z043 Examination and observation following other accident,,13574
2,Z044 Examination and observation following alleged rape and seduction,,13575
2,Z045 Examination and observation following other inflicted injury,,13576
2,"Z046 General psychiatric examination, requested by authority",,13577
2,Z048 Examination and observation for other specified reasons,,13578
2,Z049 Examination and observation for unspecified reason,,13579
2,Z08 Follow-up examination after treatment for malignant neoplasms,,13580
2,Z080 Follow-up examination after surgery for malignant neoplasm,,13581
2,Z081 Follow-up examination after radiotherapy for malignant neoplasm,,13582
2,Z082 Follow-up examination after chemotherapy for malignant neoplasm,,13583
2,Z087 Follow-up examination after combined treatment for malignant neoplasm,,13584
2,Z088 Follow-up examination after other treatment for malignant neoplasm,,13585
2,Z089 Follow-up examination after unspecified treatment for malignant neoplasm,,13586
2,Z09 Follow-up examination after treatment for conditions other than malignant neoplasms,,13587
2,Z090 Follow-up examination after surgery for other conditions,,13588
2,Z091 Follow-up examination after radiotherapy for other conditions,,13589
2,Z092 Follow-up examination after chemotherapy for other conditions,,13590
2,Z093 Follow-up examination after psychotherapy,,13591
2,Z094 Follow-up examination after treatment of fracture,,13592
2,Z097 Follow-up examination after combined treatment for other conditions,,13593
2,Z098 Follow-up examination after other treatment for other conditions,,13594
2,Z099 Follow-up examination after unspecified treatment for other conditions,,13595
2,Z10 Routine general health check-up of defined subpopulation,,13596
2,Z100 Occupational health examination,,13597
2,Z101 Routine general health check-up of inhabitants of institutions,,13598
2,Z102 Routine general health check-up of armed forces,,13599
2,Z103 Routine general health check-up of sports teams,,13600
2,Z108 Routine general health check-up of other defined subpopulations,,13601
2,Z11 Special screening examination for infectious and parasitic diseases,,13602
2,Z110 Special screening examination for intestinal infectious diseases,,13603
2,Z111 Special screening examination for respiratory tuberculosis,,13604
